"","Country.Name","Region","IncomeGroup","year","CO2","GDP"
"4006","Philippines","East Asia & Pacific","Lower middle income",2005,76669998.1689453,107419961717.693
"4007","Philippines","East Asia & Pacific","Lower middle income",2006,69470001.2207031,127652859201.041
"4008","Philippines","East Asia & Pacific","Lower middle income",2007,73220001.2207031,155980378253.634
"4009","Philippines","East Asia & Pacific","Lower middle income",2008,75150001.5258789,181624577154.679
"4010","Philippines","East Asia & Pacific","Lower middle income",2009,76300003.0517578,175974711592.145
"4011","Philippines","East Asia & Pacific","Lower middle income",2010,81930000.3051758,208368726861.407
"4012","Philippines","East Asia & Pacific","Lower middle income",2011,82629997.253418,234216930369.796
"4013","Philippines","East Asia & Pacific","Lower middle income",2012,86180000.3051758,261920509950.555
"4014","Philippines","East Asia & Pacific","Lower middle income",2013,95500000,283902728260.716
"4015","Philippines","East Asia & Pacific","Lower middle income",2014,101819999.694824,297483247101.038
"4016","Philippines","East Asia & Pacific","Lower middle income",2015,111010002.13623,306446140628.709
"4017","Philippines","East Asia & Pacific","Lower middle income",2016,121959999.084474,318626761492.867
"4018","Philippines","East Asia & Pacific","Lower middle income",2017,133500000,328480867142.69
"4019","Philippines","East Asia & Pacific","Lower middle income",2018,138570007.324219,346842094175.24
"4020","Philippines","East Asia & Pacific","Lower middle income",2019,145419998.168945,376823278561.196
"4021","Poland","Europe & Central Asia","High income",1990,350210000,65977749036.9844
"4022","Poland","Europe & Central Asia","High income",1991,351620000,85500935934.9901
"4023","Poland","Europe & Central Asia","High income",1992,343370000,94337050693.2727
"4024","Poland","Europe & Central Asia","High income",1993,344020000,96045645026.178
"4025","Poland","Europe & Central Asia","High income",1994,339750000,110803391516.698
"4026","Poland","Europe & Central Asia","High income",1995,3.4e+08,142292783505.155
"4027","Poland","Europe & Central Asia","High income",1996,355320000,160193242090.427
"4028","Poland","Europe & Central Asia","High income",1997,344630000,159357789772.207
"4029","Poland","Europe & Central Asia","High income",1998,318410000,174685791563.561
"4030","Poland","Europe & Central Asia","High income",1999,308980000,170031005016.259
"4031","Poland","Europe & Central Asia","High income",2000,295770000,172219461126.067
"4032","Poland","Europe & Central Asia","High income",2001,293630000,190905493539.168
"4033","Poland","Europe & Central Asia","High income",2002,287320007.324219,199072058823.529
"4034","Poland","Europe & Central Asia","High income",2003,297730010.986328,217827260805.842
"4035","Poland","Europe & Central Asia","High income",2004,301850006.103516,255110181539.808
"4036","Poland","Europe & Central Asia","High income",2005,301350006.103516,306144336269.51
"4037","Poland","Europe & Central Asia","High income",2006,314089996.337891,344622003093.581
"4038","Poland","Europe & Central Asia","High income",2007,313380004.882813,429028505365.078
"4039","Poland","Europe & Central Asia","High income",2008,308329986.572266,533609081852.897
"4040","Poland","Europe & Central Asia","High income",2009,297260009.765625,439737508413.192
"4041","Poland","Europe & Central Asia","High income",2010,313739990.234375,479834179020.33
"4042","Poland","Europe & Central Asia","High income",2011,310589996.337891,528301269069.799
"4043","Poland","Europe & Central Asia","High income",2012,303350006.103516,498523568248.119
"4044","Poland","Europe & Central Asia","High income",2013,298299987.792969,521016262734.924
"4045","Poland","Europe & Central Asia","High income",2014,285730010.986328,542477096211.761
"4046","Poland","Europe & Central Asia","High income",2015,289079986.572266,477811911394.084
"4047","Poland","Europe & Central Asia","High income",2016,299799987.792969,472630364208.177
"4048","Poland","Europe & Central Asia","High income",2017,312859985.351563,526508877305.321
"4049","Poland","Europe & Central Asia","High income",2018,311910003.662109,587411745161.558
"4050","Poland","Europe & Central Asia","High income",2019,295130004.882813,597280564671.563
"4051","Portugal","Europe & Central Asia","High income",1990,41070000,78713860216.5659
"4052","Portugal","Europe & Central Asia","High income",1991,42770000,89233599278.4792
"4053","Portugal","Europe & Central Asia","High income",1992,46770000,107592098307.098
"4054","Portugal","Europe & Central Asia","High income",1993,45790000,95009751901.2592
"4055","Portugal","Europe & Central Asia","High income",1994,47300000,99688641304.3478
"4056","Portugal","Europe & Central Asia","High income",1995,50690000,118122007430.012
"4057","Portugal","Europe & Central Asia","High income",1996,48740000,122630089680.27
"4058","Portugal","Europe & Central Asia","High income",1997,50929999.9999999,117016535162.95
"4059","Portugal","Europe & Central Asia","High income",1998,55600000,123946327916.296
"4060","Portugal","Europe & Central Asia","High income",1999,62210000,127470385557.184
"4061","Portugal","Europe & Central Asia","High income",2000,61660000,118605192877.388
"4062","Portugal","Europe & Central Asia","High income",2001,61380000,121604107164.997
"4063","Portugal","Europe & Central Asia","High income",2002,65599998.4741211,134795565549.419
"4064","Portugal","Europe & Central Asia","High income",2003,60520000.4577637,165226175536.793
"4065","Portugal","Europe & Central Asia","High income",2004,62130001.0681152,189382122532.169
"4066","Portugal","Europe & Central Asia","High income",2005,65470001.2207031,197253876704.921
"4067","Portugal","Europe & Central Asia","High income",2006,60450000.7629395,208756449275.848
"4068","Portugal","Europe & Central Asia","High income",2007,58799999.2370605,240496147317.381
"4069","Portugal","Europe & Central Asia","High income",2008,56840000.1525879,263416394624.084
"4070","Portugal","Europe & Central Asia","High income",2009,56299999.2370605,244667762835.543
"4071","Portugal","Europe & Central Asia","High income",2010,50939998.626709,238113003233.284
"4072","Portugal","Europe & Central Asia","High income",2011,49869998.9318848,245117990242.248
"4073","Portugal","Europe & Central Asia","High income",2012,48220001.2207031,216224240577.957
"4074","Portugal","Europe & Central Asia","High income",2013,46560001.373291,226433858005.714
"4075","Portugal","Europe & Central Asia","High income",2014,45930000.3051758,229901964221.884
"4076","Portugal","Europe & Central Asia","High income",2015,49849998.4741211,199394066525.44
"4077","Portugal","Europe & Central Asia","High income",2016,48759998.3215332,206426152308.931
"4078","Portugal","Europe & Central Asia","High income",2017,53330001.8310547,221357874718.93
"4079","Portugal","Europe & Central Asia","High income",2018,49499999.9999999,242313116577.967
"4080","Portugal","Europe & Central Asia","High income",2019,44639999.3896484,239986922638.902
"4081","Qatar","Middle East & North Africa","High income",1990,12540000,7360439423.07692
"4082","Qatar","Middle East & North Africa","High income",1991,14980000,6883516483.51648
"4083","Qatar","Middle East & North Africa","High income",1992,14680000,7646153983.51648
"4084","Qatar","Middle East & North Africa","High income",1993,16610000,7156593653.84615
"4085","Qatar","Middle East & North Africa","High income",1994,18490000,7374450769.23077
"4086","Qatar","Middle East & North Africa","High income",1995,19050000,8137911978.02198
"4087","Qatar","Middle East & North Africa","High income",1996,20940000,9059340384.61539
"4088","Qatar","Middle East & North Africa","High income",1997,25390000,11297802115.3846
"4089","Qatar","Middle East & North Africa","High income",1998,26500000,10255495027.4725
"4090","Qatar","Middle East & North Africa","High income",1999,2.9e+07,12393131868.1319
"4091","Qatar","Middle East & North Africa","High income",2000,28660000,17759890109.8901
"4092","Qatar","Middle East & North Africa","High income",2001,28650000,17538461538.4615
"4093","Qatar","Middle East & North Africa","High income",2002,32500000,19363736263.7363
"4094","Qatar","Middle East & North Africa","High income",2003,34740001.6784668,23533791208.7912
"4095","Qatar","Middle East & North Africa","High income",2004,37069999.6948242,31734065934.0659
"4096","Qatar","Middle East & North Africa","High income",2005,38540000.9155273,44530494505.4945
"4097","Qatar","Middle East & North Africa","High income",2006,43770000.4577637,60882142857.1429
"4098","Qatar","Middle East & North Africa","High income",2007,49830001.8310547,79712087912.0879
"4099","Qatar","Middle East & North Africa","High income",2008,53040000.9155273,115270054945.055
"4100","Qatar","Middle East & North Africa","High income",2009,54069999.6948241,97798351648.3516
"4101","Qatar","Middle East & North Africa","High income",2010,60580001.8310547,125122306346.154
"4102","Qatar","Middle East & North Africa","High income",2011,68190002.4414063,167775268614.037
"4103","Qatar","Middle East & North Africa","High income",2012,75080001.8310547,186833502362.128
"4104","Qatar","Middle East & North Africa","High income",2013,76169998.1689452,198727642979.297
"4105","Qatar","Middle East & North Africa","High income",2014,81660003.6621095,206224598564.624
"4106","Qatar","Middle East & North Africa","High income",2015,84779998.779297,161739955577.748
"4107","Qatar","Middle East & North Africa","High income",2016,86919998.1689452,151732181857.113
"4108","Qatar","Middle East & North Africa","High income",2017,87540000.9155274,161099122215.307
"4109","Qatar","Middle East & North Africa","High income",2018,86419998.1689453,183334953813.209
"4110","Qatar","Middle East & North Africa","High income",2019,91970001.2207031,175837550996.185
"4111","Romania","Europe & Central Asia","High income",1990,172630000,38995454545.4545
"4112","Romania","Europe & Central Asia","High income",1991,142760000,28998684210.5263
"4113","Romania","Europe & Central Asia","High income",1992,126190000,25121666666.6667
"4114","Romania","Europe & Central Asia","High income",1993,117700000,26362894736.8421
"4115","Romania","Europe & Central Asia","High income",1994,115160000,30074440483.3837
"4116","Romania","Europe & Central Asia","High income",1995,120880000,37435317265.1254
"4117","Romania","Europe & Central Asia","High income",1996,124210000,36937074278.3004
"4118","Romania","Europe & Central Asia","High income",1997,113610000,35574916294.6429
"4119","Romania","Europe & Central Asia","High income",1998,99539999.9999999,41694118972.5101
"4120","Romania","Europe & Central Asia","High income",1999,84990000,35952781582.2083
"4121","Romania","Europe & Central Asia","High income",2000,89020000,37253259016.9976
"4122","Romania","Europe & Central Asia","High income",2001,95230000,40394824679.1232
"4123","Romania","Europe & Central Asia","High income",2002,93739997.8637695,46066101951.2933
"4124","Romania","Europe & Central Asia","High income",2003,98139999.3896483,57806506024.0964
"4125","Romania","Europe & Central Asia","High income",2004,95349998.4741211,74972669056.5922
"4126","Romania","Europe & Central Asia","High income",2005,94709999.0844728,98452791982.7024
"4127","Romania","Europe & Central Asia","High income",2006,99260002.1362306,122022997508.01
"4128","Romania","Europe & Central Asia","High income",2007,96730003.3569335,174585202805.233
"4129","Romania","Europe & Central Asia","High income",2008,95419998.1689453,214313628965.024
"4130","Romania","Europe & Central Asia","High income",2009,80709999.0844727,174103695930.213
"4131","Romania","Europe & Central Asia","High income",2010,77620002.746582,166309355234.589
"4132","Romania","Europe & Central Asia","High income",2011,84059997.5585938,183326740143.016
"4133","Romania","Europe & Central Asia","High income",2012,81849998.4741212,170635805316.879
"4134","Romania","Europe & Central Asia","High income",2013,72089996.3378907,190801346194.297
"4135","Romania","Europe & Central Asia","High income",2014,71540000.9155273,199959363430.073
"4136","Romania","Europe & Central Asia","High income",2015,73319999.6948242,177729210874.504
"4137","Romania","Europe & Central Asia","High income",2016,71589996.3378906,188128818486.401
"4138","Romania","Europe & Central Asia","High income",2017,74209999.0844727,211695422578.655
"4139","Romania","Europe & Central Asia","High income",2018,75190002.4414062,241457403085.042
"4140","Romania","Europe & Central Asia","High income",2019,73949996.9482422,249881592298.072
"4141","Russian Federation","Europe & Central Asia","Upper middle income",1990,2163530000,516814274021.956
"4142","Russian Federation","Europe & Central Asia","Upper middle income",1991,2136440000,517962962962.963
"4143","Russian Federation","Europe & Central Asia","Upper middle income",1992,2030810000.00001,460290556900.726
"4144","Russian Federation","Europe & Central Asia","Upper middle income",1993,1880250000,435083713850.837
"4145","Russian Federation","Europe & Central Asia","Upper middle income",1994,1685050000,395077301248.464
"4146","Russian Federation","Europe & Central Asia","Upper middle income",1995,1635490000,395537185734.854
"4147","Russian Federation","Europe & Central Asia","Upper middle income",1996,1601180000,391724890744.498
"4148","Russian Federation","Europe & Central Asia","Upper middle income",1997,1489510000,404928954191.876
"4149","Russian Federation","Europe & Central Asia","Upper middle income",1998,1487970000,270955486862.442
"4150","Russian Federation","Europe & Central Asia","Upper middle income",1999,1523720000,195907128350.934
"4151","Russian Federation","Europe & Central Asia","Upper middle income",2000,1563850000.00001,259710142196.943
"4152","Russian Federation","Europe & Central Asia","Upper middle income",2001,1567170000,306602070620.5
"4153","Russian Federation","Europe & Central Asia","Upper middle income",2002,1565339965.82032,345470494417.863
"4154","Russian Federation","Europe & Central Asia","Upper middle income",2003,1.61e+09,430347770731.787
"4155","Russian Federation","Europe & Central Asia","Upper middle income",2004,1600979980.46875,591016690742.798
"4156","Russian Federation","Europe & Central Asia","Upper middle income",2005,1611979980.46875,764017107992.391
"4157","Russian Federation","Europe & Central Asia","Upper middle income",2006,1654849975.58594,989930542278.695
"4158","Russian Federation","Europe & Central Asia","Upper middle income",2007,1658150024.41406,1299705764823.62
"4159","Russian Federation","Europe & Central Asia","Upper middle income",2008,1655189941.40625,1660846387624.78
"4160","Russian Federation","Europe & Central Asia","Upper middle income",2009,1546670043.94531,1222644282201.86
"4161","Russian Federation","Europe & Central Asia","Upper middle income",2010,1617829956.05468,1524917468442.01
"4162","Russian Federation","Europe & Central Asia","Upper middle income",2011,1699089965.82031,2045925608274.37
"4163","Russian Federation","Europe & Central Asia","Upper middle income",2012,1675760009.76562,2208295773643.15
"4164","Russian Federation","Europe & Central Asia","Upper middle income",2013,1632680053.71094,2292473246621.08
"4165","Russian Federation","Europe & Central Asia","Upper middle income",2014,1611959960.9375,2059241965490.83
"4166","Russian Federation","Europe & Central Asia","Upper middle income",2015,1592560058.59375,1363481063446.77
"4167","Russian Federation","Europe & Central Asia","Upper middle income",2016,1571520019.53125,1276786979221.81
"4168","Russian Federation","Europe & Central Asia","Upper middle income",2017,1594550048.82813,1574199387070.9
"4169","Russian Federation","Europe & Central Asia","Upper middle income",2018,1660999999.99999,1657329646183.62
"4170","Russian Federation","Europe & Central Asia","Upper middle income",2019,1703589965.82032,1693113904262.89
"4171","Rwanda","Sub-Saharan Africa","Low income",1990,550000,2550185618.14774
"4172","Rwanda","Sub-Saharan Africa","Low income",1991,5e+05,1911600969.76612
"4173","Rwanda","Sub-Saharan Africa","Low income",1992,5e+05,2029026704.02707
"4174","Rwanda","Sub-Saharan Africa","Low income",1993,510000,1971525998.87685
"4175","Rwanda","Sub-Saharan Africa","Low income",1994,470000,753636370.454545
"4176","Rwanda","Sub-Saharan Africa","Low income",1995,460000,1293535010.94467
"4177","Rwanda","Sub-Saharan Africa","Low income",1996,480000,1382334879.40812
"4178","Rwanda","Sub-Saharan Africa","Low income",1997,510000,1851558301.7002
"4179","Rwanda","Sub-Saharan Africa","Low income",1998,510000,1989343495.21844
"4180","Rwanda","Sub-Saharan Africa","Low income",1999,530000,2155707325.1365
"4181","Rwanda","Sub-Saharan Africa","Low income",2000,540000,2067579822.43604
"4182","Rwanda","Sub-Saharan Africa","Low income",2001,560000,1965500949.34016
"4183","Rwanda","Sub-Saharan Africa","Low income",2002,560000.002384186,1964832511.92978
"4184","Rwanda","Sub-Saharan Africa","Low income",2003,550000.011920929,2137156726.89736
"4185","Rwanda","Sub-Saharan Africa","Low income",2004,560000.002384186,2375376873.10914
"4186","Rwanda","Sub-Saharan Africa","Low income",2005,550000.011920929,2932340855.31852
"4187","Rwanda","Sub-Saharan Africa","Low income",2006,550000.011920929,3318107347.2799
"4188","Rwanda","Sub-Saharan Africa","Low income",2007,579999.983310699,4068224991.08702
"4189","Rwanda","Sub-Saharan Africa","Low income",2008,560000.002384186,5177230923.28829
"4190","Rwanda","Sub-Saharan Africa","Low income",2009,589999.973773956,5671592572.19972
"4191","Rwanda","Sub-Saharan Africa","Low income",2010,600000.023841858,6121529488.49049
"4192","Rwanda","Sub-Saharan Africa","Low income",2011,680000.007152557,6881379761.83833
"4193","Rwanda","Sub-Saharan Africa","Low income",2012,750000,7650671476.94976
"4194","Rwanda","Sub-Saharan Africa","Low income",2013,810000.002384186,7815975293.67372
"4195","Rwanda","Sub-Saharan Africa","Low income",2014,860000.014305115,8234762201.03869
"4196","Rwanda","Sub-Saharan Africa","Low income",2015,980000.019073486,8539424910.07969
"4197","Rwanda","Sub-Saharan Africa","Low income",2016,1159999.9666214,8690878327.95492
"4198","Rwanda","Sub-Saharan Africa","Low income",2017,1190000.05722046,9252834120.39358
"4199","Rwanda","Sub-Saharan Africa","Low income",2018,1289999.96185303,9642440645.81148
"4200","Rwanda","Sub-Saharan Africa","Low income",2019,1330000.04291534,10356327149.4262
"4201","Samoa","East Asia & Pacific","Lower middle income",1990,90000,125766269.755358
"4202","Samoa","East Asia & Pacific","Lower middle income",1991,1e+05,125597205.422315
"4203","Samoa","East Asia & Pacific","Lower middle income",1992,1e+05,132303041.36253
"4204","Samoa","East Asia & Pacific","Lower middle income",1993,110000,133122897.196262
"4205","Samoa","East Asia & Pacific","Lower middle income",1994,1e+05,221098106.508876
"4206","Samoa","East Asia & Pacific","Lower middle income",1995,120000,224865731.381903
"4207","Samoa","East Asia & Pacific","Lower middle income",1996,130000,249908970.658971
"4208","Samoa","East Asia & Pacific","Lower middle income",1997,130000,285475591.89651
"4209","Samoa","East Asia & Pacific","Lower middle income",1998,150000,269481523.200465
"4210","Samoa","East Asia & Pacific","Lower middle income",1999,150000,255410025.249734
"4211","Samoa","East Asia & Pacific","Lower middle income",2000,150000,258856138.707307
"4212","Samoa","East Asia & Pacific","Lower middle income",2001,160000,266299603.522766
"4213","Samoa","East Asia & Pacific","Lower middle income",2002,170000.001788139,281793614.913827
"4214","Samoa","East Asia & Pacific","Lower middle income",2003,170000.001788139,333428714.373539
"4215","Samoa","East Asia & Pacific","Lower middle income",2004,189999.997615815,407749576.870663
"4216","Samoa","East Asia & Pacific","Lower middle income",2005,209999.993443489,476801791.149393
"4217","Samoa","East Asia & Pacific","Lower middle income",2006,200000.002980232,499923741.369751
"4218","Samoa","East Asia & Pacific","Lower middle income",2007,200000.002980233,573548460.427945
"4219","Samoa","East Asia & Pacific","Lower middle income",2008,170000.001788139,641346174.895904
"4220","Samoa","East Asia & Pacific","Lower middle income",2009,180000.007152557,628006123.268896
"4221","Samoa","East Asia & Pacific","Lower middle income",2010,189999.997615814,663161528.405016
"4222","Samoa","East Asia & Pacific","Lower middle income",2011,200000.002980231,737401684.079882
"4223","Samoa","East Asia & Pacific","Lower middle income",2012,200000.002980231,760549577.698957
"4224","Samoa","East Asia & Pacific","Lower middle income",2013,200000.002980232,770059564.970021
"4225","Samoa","East Asia & Pacific","Lower middle income",2014,209999.993443489,756805950.228193
"4226","Samoa","East Asia & Pacific","Lower middle income",2015,239999.994635582,788307314.850856
"4227","Samoa","East Asia & Pacific","Lower middle income",2016,300000.011920929,799493897.539886
"4228","Samoa","East Asia & Pacific","Lower middle income",2017,310000.002384187,832025556.081401
"4229","Samoa","East Asia & Pacific","Lower middle income",2018,289999.99165535,821286938.902743
"4230","Samoa","East Asia & Pacific","Lower middle income",2019,300000.01192093,852007104.660046
"4231","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1990,50000,1.2e+08
"4232","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1991,50000,1.08e+08
"4233","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1992,40000,9.6e+07
"4234","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1993,40000,1.27e+08
"4235","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1994,50000,1.32e+08
"4236","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1995,50000,1.04e+08
"4237","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1996,50000,1.36e+08
"4238","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1997,50000,9.3e+07
"4239","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1998,50000,7.3e+07
"4240","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",1999,50000,7.8e+07
"4241","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2000,50000,7.7e+07
"4242","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2001,50000,75951211
"4243","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2002,60000,85171308
"4244","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2003,70000,102085583
"4245","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2004,70000,114582562
"4246","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2005,80000,136450275
"4247","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2006,80000,142775597
"4248","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2007,80000,149146423
"4249","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2008,90000,188021191
"4250","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2009,90000,187820465
"4251","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2010,1e+05,196652514
"4252","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2011,1e+05,231489270
"4253","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2012,120000,250680846
"4254","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2013,120000,300554484
"4255","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2014,120000,346528329
"4256","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2015,120000,316066072
"4257","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2016,130000,345495615
"4258","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2017,140000,375614126
"4259","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2018,140000,412253810
"4260","Sao Tome and Principe","Sub-Saharan Africa","Lower middle income",2019,150000,427425040
"4261","Saudi Arabia","Middle East & North Africa","High income",1990,171410000,117630271802.403
"4262","Saudi Arabia","Middle East & North Africa","High income",1991,187930000.000001,132223268491.322
"4263","Saudi Arabia","Middle East & North Africa","High income",1992,202040000,137087876662.216
"4264","Saudi Arabia","Middle East & North Africa","High income",1993,203260000,132967901415.22
"4265","Saudi Arabia","Middle East & North Africa","High income",1994,206360000.000001,135174886488.652
"4266","Saudi Arabia","Middle East & North Africa","High income",1995,204830000.000001,143343036341.789
"4267","Saudi Arabia","Middle East & North Africa","High income",1996,217650000.000001,158662398744.993
"4268","Saudi Arabia","Middle East & North Africa","High income",1997,220070000,165963557409.88
"4269","Saudi Arabia","Middle East & North Africa","High income",1998,233899999.999999,146775498080
"4270","Saudi Arabia","Middle East & North Africa","High income",1999,239519999.999999,161716960000
"4271","Saudi Arabia","Middle East & North Africa","High income",2000,249660000,189514926213.333
"4272","Saudi Arabia","Middle East & North Africa","High income",2001,254090000,184137469733.333
"4273","Saudi Arabia","Middle East & North Africa","High income",2002,272250000,189605920240
"4274","Saudi Arabia","Middle East & North Africa","High income",2003,284829986.572267,215807655253.333
"4275","Saudi Arabia","Middle East & North Africa","High income",2004,299890014.648439,258742263040
"4276","Saudi Arabia","Middle East & North Africa","High income",2005,315290008.544923,328459700114.755
"4277","Saudi Arabia","Middle East & North Africa","High income",2006,335440002.441405,376900135727.637
"4278","Saudi Arabia","Middle East & North Africa","High income",2007,354619995.117187,415964583055.37
"4279","Saudi Arabia","Middle East & North Africa","High income",2008,389720001.220703,519796738640
"4280","Saudi Arabia","Middle East & North Africa","High income",2009,406529998.779298,429097899280
"4281","Saudi Arabia","Middle East & North Africa","High income",2010,446130004.882813,528207332649.536
"4282","Saudi Arabia","Middle East & North Africa","High income",2011,463769989.013673,671238840108.229
"4283","Saudi Arabia","Middle East & North Africa","High income",2012,492470001.220704,735974843348.664
"4284","Saudi Arabia","Middle East & North Africa","High income",2013,503209991.455079,746647127407.619
"4285","Saudi Arabia","Middle East & North Africa","High income",2014,540520019.531248,756350347320.381
"4286","Saudi Arabia","Middle East & North Africa","High income",2015,565190002.441407,654269739552.019
"4287","Saudi Arabia","Middle East & North Africa","High income",2016,561229980.468751,644935682011.475
"4288","Saudi Arabia","Middle East & North Africa","High income",2017,545070007.324218,688586094412.68
"4289","Saudi Arabia","Middle East & North Africa","High income",2018,521260009.765624,816578674529.141
"4290","Saudi Arabia","Middle East & North Africa","High income",2019,523780029.296874,803616264791.024
"4291","Senegal","Sub-Saharan Africa","Lower middle income",1990,2330000,7390967034.66625
"4292","Senegal","Sub-Saharan Africa","Lower middle income",1991,2330000,7255210700.97896
"4293","Senegal","Sub-Saharan Africa","Lower middle income",1992,2570000,7769817869.31065
"4294","Senegal","Sub-Saharan Africa","Lower middle income",1993,2510000,7367985694.79161
"4295","Senegal","Sub-Saharan Africa","Lower middle income",1994,2610000,5034588159.28612
"4296","Senegal","Sub-Saharan Africa","Lower middle income",1995,2760000,6326342962.93447
"4297","Senegal","Sub-Saharan Africa","Lower middle income",1996,2930000,6559712550.65952
"4298","Senegal","Sub-Saharan Africa","Lower middle income",1997,3210000,6041478436.08043
"4299","Senegal","Sub-Saharan Africa","Lower middle income",1998,3600000,6505607633.36937
"4300","Senegal","Sub-Saharan Africa","Lower middle income",1999,3960000,6592835457.6876
"4301","Senegal","Sub-Saharan Africa","Lower middle income",2000,4060000,6013184809.23898
"4302","Senegal","Sub-Saharan Africa","Lower middle income",2001,4460000,6507824767.06303
"4303","Senegal","Sub-Saharan Africa","Lower middle income",2002,4579999.92370605,7006402592.45463
"4304","Senegal","Sub-Saharan Africa","Lower middle income",2003,4489999.77111816,8768721956.33228
"4305","Senegal","Sub-Saharan Africa","Lower middle income",2004,5389999.8664856,10076817278.1025
"4306","Senegal","Sub-Saharan Africa","Lower middle income",2005,5670000.07629395,11009032665.3876
"4307","Senegal","Sub-Saharan Africa","Lower middle income",2006,5570000.17166138,11697918802.7922
"4308","Senegal","Sub-Saharan Africa","Lower middle income",2007,6199999.80926515,13994218939.2431
"4309","Senegal","Sub-Saharan Africa","Lower middle income",2008,6440000.05722046,16853991176.9058
"4310","Senegal","Sub-Saharan Africa","Lower middle income",2009,6670000.07629394,16145868284.5645
"4311","Senegal","Sub-Saharan Africa","Lower middle income",2010,7030000.20980835,16121314670.9653
"4312","Senegal","Sub-Saharan Africa","Lower middle income",2011,7570000.17166138,17814284622.1718
"4313","Senegal","Sub-Saharan Africa","Lower middle income",2012,7449999.80926514,17660871725.9977
"4314","Senegal","Sub-Saharan Africa","Lower middle income",2013,8010000.22888184,18918668644.1941
"4315","Senegal","Sub-Saharan Africa","Lower middle income",2014,8569999.69482422,19797254643.1212
"4316","Senegal","Sub-Saharan Africa","Lower middle income",2015,9289999.96185302,17774766636.0459
"4317","Senegal","Sub-Saharan Africa","Lower middle income",2016,10130000.1144409,19040312815.1337
"4318","Senegal","Sub-Saharan Africa","Lower middle income",2017,9800000.19073486,20996564751.5994
"4319","Senegal","Sub-Saharan Africa","Lower middle income",2018,10180000.3051758,23116897847.0474
"4320","Senegal","Sub-Saharan Africa","Lower middle income",2019,10619999.8855591,23398811423.578
"4321","Serbia","Europe & Central Asia","Upper middle income",1990,61910000,NA
"4322","Serbia","Europe & Central Asia","Upper middle income",1991,52200000,NA
"4323","Serbia","Europe & Central Asia","Upper middle income",1992,47990000,2.6872e+10
"4324","Serbia","Europe & Central Asia","Upper middle income",1993,42720000,1.9325e+10
"4325","Serbia","Europe & Central Asia","Upper middle income",1994,38900000,2.0249e+10
"4326","Serbia","Europe & Central Asia","Upper middle income",1995,44550000,16832598870
"4327","Serbia","Europe & Central Asia","Upper middle income",1996,51650000,21818007449
"4328","Serbia","Europe & Central Asia","Upper middle income",1997,56310000,25676488000
"4329","Serbia","Europe & Central Asia","Upper middle income",1998,56210000,19457979423
"4330","Serbia","Europe & Central Asia","Upper middle income",1999,40010000,19388663551
"4331","Serbia","Europe & Central Asia","Upper middle income",2000,43990000,6875845987
"4332","Serbia","Europe & Central Asia","Upper middle income",2001,4.5e+07,12960538724
"4333","Serbia","Europe & Central Asia","Upper middle income",2002,48580002,17120906918
"4334","Serbia","Europe & Central Asia","Upper middle income",2003,52150002,22482365322
"4335","Serbia","Europe & Central Asia","Upper middle income",2004,56349998,26141968161
"4336","Serbia","Europe & Central Asia","Upper middle income",2005,50689999,27683225959
"4337","Serbia","Europe & Central Asia","Upper middle income",2006,53009998,32482070360
"4338","Serbia","Europe & Central Asia","Upper middle income",2007,51459999,43170990616
"4339","Serbia","Europe & Central Asia","Upper middle income",2008,49830002,52194221469
"4340","Serbia","Europe & Central Asia","Upper middle income",2009,46869999,45162894381
"4341","Serbia","Europe & Central Asia","Upper middle income",2010,47099998,41819468692
"4342","Serbia","Europe & Central Asia","Upper middle income",2011,51230000,49258136129
"4343","Serbia","Europe & Central Asia","Upper middle income",2012,45790001,43309252921
